Gene,disease_name,evidence_level,Typical inheritance,Penetrance,pediatric_onset,babyseq_category,meets_ngsr,Reason for BabySeq category,Pediatric disease gene in Bell 2011,pubmed_ids,iba_panel,Reviewed,evidence_score,penetrance_score,category_score,inheritance_code,is_pediatric,is_category_a,panel_SEIZ,panel_HYPOTO,panel_DERM,panel_HL,panel_CHD,panel_CM,panel_IEM,panel_REN,panel_PULM,panel_AN_TH,panel_SK,panel_COND,panel_THYR,actionability_index
MYO7A,Usher syndrome,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"11391666, 16679490, 8900236, 16963483, 16400615",HL,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
NAGA,N-acetylgalactosaminidase alpha deficiency,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"8782044, 2243144, 11251574, 19683538, 17171432, 8040340",IEM,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75
NAGLU,Sanfilippo syndrome type B,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"9950362, 10094189, 9443875, 8650226, 9832037, 11153910","IEM, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
NAGS,N-acetylglutamate synthetase deficiency,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"12754705, 12594532, 17421020, 15050968, 15878741","IEM, SEIZ",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.75
NBN,Nijmegen breakage syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"9590181, 9590180, 16415040, 11288710",AN_TH,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75
NCF1,Chronic granulomatous disease,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"8634410, 16972229, 11133775, 20167518",AN_TH,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
NCF2,Chronic granulomatous disease,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"20167518, 10598813, 10498624, 18625437","BOW, AN_TH",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
NDP,Norrie disease,Definitive,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"10484772, 8807344, 20340138, 1307245, 7627181,  22786811","HL, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0
NEB,Nemaline myopathy,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"12899878,  15336686, 11558787, 25205138, 16917880",HYPOTO,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
NEFL,Charcot-Marie-Tooth disease,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"8264707, 19705173, 12566280, 22730194, 16619203, 11220745",HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
NEU1,Sialidosis ,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"11063730, 10767332,  9054950","IEM, SEIZ",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.75
NF1,"Neurofibromatosis, type 1",Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"2491776, 4633999, 23656349, 10712197, 16835897, 21354044, 16283621, 22837079 ","CHD, SEIZ, DERM",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1.0
NF2,Neurofibromatosis 2,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"8081368, 12011146, 18033041, 11159946, 19968670, 1456285, 10790209",DERM,Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
NGLY1,"Developmental delay, multifocal epilepsy & abnormal liver function",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"22581936, 24651605, 25900930, 25707956",SEIZ,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75
NHEJ1,"Severe combined immunodeficiency with microcephaly, growth retardation, and sensitivity to ionizing radiation",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"16439204, 20597108, 16439205 ",SEIZ,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75
NHLRC1,Myoclonic epilepsy of Lafora,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"15781812, 12958597",SEIZ,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75
NIPAL4,"Ichthyosis, autosomal recessive",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"15317751, 17557927, 26456858, 25998749, 24397709",DERM,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.75
NIPBL,Cornelia de Lange syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"15146186, 20824775, 17661813, 15318302","AN_TH, SK, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1.0
NKX2-1,"Choreoathetosis, hypothyroidism, and neonatal respiratory distress",Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"18957494, 22825795, 24714694, 23430038","THYR, PULM, GLY",Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.75
NOG,"Symphalangism, proximal, 1A",Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"10080184, 11846737, 11545688",,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
NOTCH2,Hajdu-Cheney syndrome,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"21378985, 23389697, 23401378, 21378989","BIL, CHD, REN, SK",Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.75
NOTCH3,Cerebral arteriopathy with subcortical infarcts and leukoencephalopathy,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"9818928, 9388399, 11889251, 15364702, 11706120, 12146805, 15229130",SEIZ,Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NPC1,Niemann-Pick disease type C1,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"12555942, 12955717, 11333381, 16126423, 10480349, 11349231","BIL, IEM, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
NPC2,Niemann-Pick disease type C2,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"11125141, 17470133, 12955717, 11567215, 15937921","BIL, SEIZ",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75
NPHP1,Nephronophthisis,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"9598719, 9856524, 9361039, 9326933, 16762963, 18076122, 8852662, 10620543","BIL, REN, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0
NPHP3,Nephronophthisis,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"19177160, 23188109, 12872122, 23559409, 19177160, 21866095","BIL, REN, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0
NPHP4,Nephronophthisis,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"15776426, 23559409, 12205563, 12244321, 17855640, 21546380","BIL, REN, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0
NPHS1,"Congenital nephrotic syndrome, Finnish type",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"12495287, 11317351, 9660941, 9915943, 10577936, 12495287",REN,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
NR0B1,Congenital adrenal hypoplasia,Definitive,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"18762570, 9709929, 17164309, 9003500, 9529340, 9360549, 11748852, 7990958, 16684822","GLY, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NSD1,Sotos syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"11896389, 12807965, 15942875, 23239432, 12464997, 22924495, 17565729 ","THYR, GLY, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
NSDHL,CHILD syndrome,Strong,XLD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"12966526, 10710235, 15689440, 11907515, 25533639","SK, SEIZ, DERM",Sept 2016 - Oct 2016,3.0,1.0,3.0,3.0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.75
NTRK1,Congenital insensitivity to pain with anhidrosis ,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"10982191, 18077166, 10330344, 11668614, 8696348, 10861667, 19618435","SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0
OBSL1,3-M syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"21364696, 21396581, 11665997, 17675530",SK,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.75
OCA2,"Albinism, oculocutaneous",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"7762554, 23504663, 9099845, 10671067, 10649493, 19865097, 21458243, 8302318, 15712365, 26573111",DERM,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
OCRL,Lowe oculocerebrorenal syndrome,Definitive,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"11146467, 9430698, 21031565, 15108291, 9682219, 2895982, 10923037","IEM, REN, SEIZ, HYPOTO, DERM",Sept 2016 - Oct 2016,4.0,1.0,3.0,2.0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1.0
OFD1,Oral-facial-digital syndrome,Definitive,XLD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"1941964, 17963220, 6873941, 18546297, 23033313, 16397067","REN, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,3.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0
OPA1,Optic atrophy 1,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"9006432, 17306754, 19319978, 14961560, 17722006, 11810270","IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1.0
OPA3,"3-methylglutaconic aciduria, type III",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"11668429,  12126933, 26190011, 25201222","IEM, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.75
ORC1,Meier-Gorlin syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"11477602, 21358631, 21358632,  21358633, 22333897","PULM, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.75
OSMR,"Amyloidosis, primary cutaneous",Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"18179886, 20507362, 19690585,  19466957",,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
OSTM1,Osteopetrosis,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"12627228, 23685543,  23772242, 15108279, 17400532",SK,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.75
OTC,Ornithine transcarbamylase deficiency,Definitive,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"2012137, 9831349, 16786505, 2474822, 7951259, 10946359, 26059767, 2035531, 11793468","IEM, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,2.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
OTOA,"Deafness, autosomal recessive",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"11972037, 23173898, 25062256, 25373420, 19888295, 26969326, 26029705",HL,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75
OTOF,"Deafness, autosomal recessive",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"12114484, 10192385, 18381613, 16371502, 19250381, 21117948",HL,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
OTOGL,"Deafness, autosomal recessive",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"23122586, 23850727, 24378291, 25829320",HL,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75
PAH,Phenylketonuria,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"9399896 , 1671852, 7367098, 5419295, 10679941, 9634518",IEM,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
PAK3,"Mental retardation syndrome, X-linked",Strong,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"10946356, 9731525, 17537723, 24556213, 12884430 ","SEIZ, DERM",Sept 2016 - Oct 2016,3.0,1.0,3.0,2.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.75
PANK2,Neurodegeneration with brain iron accumulation 1,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"11479594, 22221393, 23968566, 24215330",SEIZ,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PAX3,Waardenburg syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"8799378, 11683776, 8490648, 8589691, 20127975, 8533800, 17627390","HL, DERM",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0
PAX6,Aniridia,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"16712695, 10234503, 12634864, 8111379, 21850189, 25678763, 9482572, 9727514",SEIZ,Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PAX8,"Hypothyroidism, congenital, due to thyroid dysgenesis or hypoplasia",Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"15547625,  11344199, 11836288","THYR, BIL, IEM",Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.75
PC,Pyruvate carboxylase deficiency,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"9585612, 9585002, 18676167, 12112657, 19306334","IEM, GLY, SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1.0
PCCA,Propionicacidemia,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"19238581, 17051315, 6790853, 2037281","AN_TH, IEM, GLY, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1.0
PCCB,Propionicacidemia,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"2249848, 22033733, 12559849, 9683601, 10447268","AN_TH, IEM, GLY, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1.0
PCDH15,Usher syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"18719945, 21436283, 21436283, 16679490, 22815625, 15660226",HL,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75
PCNT,Microcephalic osteodysplastic primordial dwarfism type 2,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"18174396, 21270239, 19643772, 22821869 ",SK,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
PDE4D,"Acrodysostosis 2, with or without hormone resistance",Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"22464252, 23033274, 24203977, 25064455, 22464250",THYR,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75
PDHA1,Pyruvate dehydrogenase deficiency,Definitive,XLD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"12163191, 9187674, 20002461, 1301207, 21914562, 1293379, 1909401, 10679936, 2378353","IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,3.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1.0
PDHX,Pyruvate dehydrogenase complex deficiency,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"16904023, 11935326, 20002125, 12557299, 12208141, 15303005","IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.75
PEX1,Zellweger syndrome,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"16141001, 9539740, 10447258, 19105186, 14713208, 15098234, 15542397, 21031596","BIL, IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1.0
PEX10,Zellweger syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"21031596,  19127411, 9683594, 10862081, 14713208, 15098234, 15542397","BIL, IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.75
PEX12,Zellweger syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"21031596, 14571262, 9792857, 9090384, 14713208, 15098234, 15542397","BIL, IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.75
PEX13,Zellweger syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"17041890, 21031596, 19449432, 10332040, 14713208, 15098234, 15542397","BIL, IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.75
PEX2,Zellweger syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"14630978, 10652207, 1546315, 17041890, 21031596, 14713208, 15098234, 15542397","BIL, IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.75
PEX26,Zellweger syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"15542397, 21031596, 12851857, 16257970, 14713208, 15098234, 15542397","BIL, IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.75
PEX3,Zellweger syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"10958759, 21031596, 10871277, 20033294, 23245813, 14713208, 15098234, 15542397","BIL, IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.75
PEX5,Zellweger syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"18712838, 21031596","BIL, IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.75
PEX6,Zellweger syndrome,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"19877282, 10408779, 19142205, 8940266, 21031596, 14713208, 15098234, 15542397","BIL, IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1.0
PEX7,Refsum disease,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,11781871,"BIL, IEM, SK, SEIZ, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0.75
PEX7,Rhizomelic chondrodysplasia punctata,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"9090381, 9090382, 1770792, 2419755, 22871920, 9090383, 11781871, 12325024","BIL, IEM, SK, SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1.0
PFKM,Glycogen storage disease 7,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"7513946, 8659544, 8037209","BIL, IEM, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0
PHF6,Borjeson-Forssman-Lehmann syndrome,Strong,XLD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"12415272, 15994862, 24092917, 26648834, 24380767",SEIZ,Sept 2016 - Oct 2016,3.0,1.0,3.0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75
PHKA2,Phosphorylase kinase deficiency,Strong,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"21646031, 17689125, 7711737, 8733134","GLY, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,2.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
PHKB,Phosphorylase kinase deficiency,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"12825073, 9215682, 21646031","GLY, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
PHKG2,Phosphorylase kinase deficiency,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"9384616, 8896567, 12930917, 24389071 ","GLY, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
PHYH,Refsum disease,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"9326939, 9326940, 10767344, 14974078, 9686377","IEM, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.75
PIEZO2,"Arthrogryposis, distal, type 5",Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"23487782, 24726473, 25712306",HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
PINK1,"Parkinson disease 6, early onset",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"18524835, 15596610, 22644621, 15349870, 15087508, 16401616, 15955953, 15349860, 18541801",,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PKD1,Polycystic kidney disease,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"9005987, 1605247, 1583644,  22508176, 22383692, 11115377,  24611717, 23300259, 17582161, 17574468",REN,Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
PKD2,Polycystic kidney disease,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"8650545, 22508176,  24611717, 17582161, 17100995, 9402976, 12707387",REN,Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
